display_name,membership_id,class,score,kills,deaths,assists,avg_score_per_life,opponents_defeated,efficiency,kdr,kda,standing,team_score,weapon_name,weapon_type,weapon_kills
NeutralDefault,4611686018430355830,Warlock,4.0,14.0,14.0,2.0,0.26666666666666666,16.0,1.1428571428571428,1.0,1.0714285714285714,0.0,4.0,Toil and Trouble,Shotgun,7.0
NeutralDefault,4611686018430355830,Warlock,6.0,6.0,4.0,3.0,1.2,9.0,2.25,1.5,1.875,0.0,6.0,Toil and Trouble,Shotgun,4.0
NeutralDefault,4611686018430355830,Warlock,33.0,24.0,11.0,9.0,2.75,33.0,3.0,2.1818181818181817,2.590909090909091,0.0,74.0,Toil and Trouble,Shotgun,9.0
NeutralDefault,4611686018430355830,Warlock,4.0,8.0,11.0,0.0,0.3333333333333333,8.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,1.0,4.0,Toil and Trouble,Shotgun,4.0
NeutralDefault,4611686018430355830,Warlock,22.0,19.0,18.0,3.0,1.1578947368421053,22.0,1.2222222222222223,1.0555555555555556,1.1388888888888888,1.0,61.0,Toil and Trouble,Shotgun,13.0
NeutralDefault,4611686018430355830,Warlock,4.0,15.0,9.0,1.0,0.4,16.0,1.7777777777777777,1.6666666666666667,1.7222222222222223,0.0,4.0,Toil and Trouble,Shotgun,3.0
NeutralDefault,4611686018430355830,Warlock,6.0,11.0,7.0,1.0,0.75,12.0,1.7142857142857142,1.5714285714285714,1.6428571428571428,0.0,6.0,Toil and Trouble,Shotgun,4.0
NeutralDefault,4611686018430355830,Warlock,4.0,14.0,7.0,8.0,0.5,22.0,3.142857142857143,2.0,2.5714285714285716,0.0,4.0,Trust,Hand Cannon,3.0
NeutralDefault,4611686018430355830,Warlock,38.0,15.0,5.0,4.0,6.333333333333333,19.0,3.8,3.0,3.4,0.0,101.0,Trust,Hand Cannon,9.0
NeutralDefault,4611686018430355830,Warlock,2.0,15.0,12.0,4.0,0.15384615384615385,19.0,1.5833333333333333,1.25,1.4166666666666667,1.0,2.0,Trust,Hand Cannon,5.0
NeutralDefault,4611686018430355830,Warlock,6.0,9.0,7.0,2.0,0.75,11.0,1.5714285714285714,1.2857142857142858,1.4285714285714286,0.0,6.0,Trust,Hand Cannon,3.0
NeutralDefault,4611686018430355830,Warlock,6.0,13.0,3.0,0.0,1.5,13.0,4.333333333333333,4.333333333333333,4.333333333333333,0.0,6.0,Toil and Trouble,Shotgun,7.0
NeutralDefault,4611686018430355830,Warlock,4.0,20.0,8.0,1.0,0.4444444444444444,21.0,2.625,2.5,2.5625,0.0,4.0,Toil and Trouble,Shotgun,15.0
NeutralDefault,4611686018430355830,Warlock,2.0,10.0,12.0,1.0,0.15384615384615385,11.0,0.9166666666666666,0.8333333333333334,0.875,1.0,2.0,Toil and Trouble,Shotgun,7.0
NeutralDefault,4611686018430355830,Warlock,17.0,16.0,18.0,1.0,0.8947368421052632,17.0,0.9444444444444444,0.8888888888888888,0.9166666666666666,0.0,61.0,Toil and Trouble,Shotgun,10.0
NeutralDefault,4611686018430355830,Warlock,21.0,20.0,20.0,1.0,1.0,21.0,1.05,1.0,1.025,0.0,67.0,Toil and Trouble,Shotgun,12.0
NeutralDefault,4611686018430355830,Warlock,6.0,8.0,7.0,1.0,0.75,9.0,1.2857142857142858,1.1428571428571428,1.2142857142857142,0.0,6.0,Toil and Trouble,Shotgun,4.0
NeutralDefault,4611686018430355830,Warlock,6.0,8.0,7.0,1.0,0.75,9.0,1.2857142857142858,1.1428571428571428,1.2142857142857142,0.0,6.0,Toil and Trouble,Shotgun,4.0
NeutralDefault,4611686018430355830,Warlock,4.0,7.0,7.0,2.0,0.5,9.0,1.2857142857142858,1.0,1.1428571428571428,0.0,4.0,Toil and Trouble,Shotgun,3.0
NeutralDefault,4611686018430355830,Warlock,6.0,5.0,4.0,4.0,1.2,9.0,2.25,1.25,1.75,0.0,6.0,Last Hope,Sidearm,1.0
NeutralDefault,4611686018430355830,Warlock,4.0,11.0,4.0,1.0,0.8,12.0,3.0,2.75,2.875,0.0,4.0,Play of the Game,Grenade Launcher,2.0
NeutralDefault,4611686018430355830,Warlock,6.0,1.0,4.0,2.0,1.2,3.0,0.75,0.25,0.5,0.0,6.0,Toil and Trouble,Shotgun,1.0
NeutralDefault,4611686018430355830,Warlock,27.0,23.0,16.0,4.0,1.588235294117647,27.0,1.6875,1.4375,1.5625,0.0,75.0,Toil and Trouble,Shotgun,13.0
NeutralDefault,4611686018430355830,Warlock,1.0,5.0,12.0,3.0,0.07692307692307693,8.0,0.6666666666666666,0.4166666666666667,0.5416666666666666,1.0,1.0,Toil and Trouble,Shotgun,3.0
NeutralDefault,4611686018430355830,Warlock,41.0,18.0,11.0,4.0,3.4166666666666665,22.0,2.0,1.6363636363636365,1.8181818181818181,0.0,102.0,Toil and Trouble,Shotgun,7.0
NeutralDefault,4611686018430355830,Warlock,32.0,16.0,10.0,1.0,2.909090909090909,17.0,1.7,1.6,1.65,0.0,101.0,Toil and Trouble,Shotgun,10.0
NeutralDefault,4611686018430355830,Warlock,13.0,11.0,21.0,2.0,0.5909090909090909,13.0,0.6190476190476191,0.5238095238095238,0.5714285714285714,1.0,44.0,Toil and Trouble,Shotgun,7.0
NeutralDefault,4611686018430355830,Warlock,31.0,23.0,17.0,8.0,1.7222222222222223,31.0,1.8235294117647058,1.3529411764705883,1.588235294117647,0.0,73.0,Trust,Hand Cannon,6.0
NeutralDefault,4611686018430355830,Warlock,4.0,14.0,7.0,2.0,0.5,16.0,2.2857142857142856,2.0,2.142857142857143,0.0,4.0,Toil and Trouble,Shotgun,8.0
NeutralDefault,4611686018430355830,Warlock,15.0,12.0,16.0,3.0,0.8823529411764706,15.0,0.9375,0.75,0.84375,0.0,64.0,Toil and Trouble,Shotgun,9.0
NeutralDefault,4611686018430355830,Warlock,6.0,19.0,6.0,0.0,0.8571428571428571,19.0,3.1666666666666665,3.1666666666666665,3.1666666666666665,0.0,6.0,Toil and Trouble,Shotgun,7.0
NeutralDefault,4611686018430355830,Warlock,36.0,17.0,13.0,2.0,2.5714285714285716,19.0,1.4615384615384615,1.3076923076923077,1.3846153846153846,0.0,101.0,Toil and Trouble,Shotgun,7.0
NeutralDefault,4611686018430355830,Warlock,6.0,12.0,4.0,1.0,1.2,13.0,3.25,3.0,3.125,0.0,6.0,Toil and Trouble,Shotgun,7.0
NeutralDefault,4611686018430355830,Warlock,27.0,18.0,14.0,9.0,1.8,27.0,1.9285714285714286,1.2857142857142858,1.6071428571428572,0.0,75.0,Trust,Hand Cannon,8.0
NeutralDefault,4611686018430355830,Warlock,4.0,19.0,14.0,4.0,0.26666666666666666,23.0,1.6428571428571428,1.3571428571428572,1.5,0.0,4.0,Toil and Trouble,Shotgun,9.0
NeutralDefault,4611686018430355830,Warlock,24.0,10.0,11.0,4.0,2.0,14.0,1.2727272727272727,0.9090909090909091,1.0909090909090908,0.0,100.0,Toil and Trouble,Shotgun,6.0
NeutralDefault,4611686018430355830,Warlock,4.0,8.0,7.0,4.0,0.5,12.0,1.7142857142857142,1.1428571428571428,1.4285714285714286,0.0,4.0,Toil and Trouble,Shotgun,7.0
NeutralDefault,4611686018430355830,Warlock,3.0,5.0,8.0,1.0,0.3333333333333333,6.0,0.75,0.625,0.6875,1.0,3.0,Toil and Trouble,Shotgun,4.0
NeutralDefault,4611686018430355830,Warlock,3.0,9.0,15.0,5.0,0.1875,14.0,0.9333333333333333,0.6,0.7666666666666667,1.0,3.0,Toil and Trouble,Shotgun,2.0
NeutralDefault,4611686018430355830,Warlock,6.0,7.0,5.0,1.0,1.0,8.0,1.6,1.4,1.5,0.0,6.0,Trust,Hand Cannon,1.0
NeutralDefault,4611686018430355830,Warlock,4.0,26.0,17.0,9.0,0.2222222222222222,35.0,2.0588235294117645,1.5294117647058822,1.7941176470588236,0.0,4.0,Death Adder,Submachine Gun,11.0
NeutralDefault,4611686018430355830,Warlock,4.0,12.0,7.0,7.0,0.5,19.0,2.7142857142857144,1.7142857142857142,2.2142857142857144,0.0,4.0,MIDA Multi-Tool,Scout Rifle,4.0
NeutralDefault,4611686018430355830,Warlock,6.0,17.0,5.0,3.0,1.0,20.0,4.0,3.4,3.7,0.0,6.0,MIDA Multi-Tool,Scout Rifle,5.0
NeutralDefault,4611686018430355830,Hunter,4.0,17.0,4.0,4.0,0.8,21.0,5.25,4.25,4.75,0.0,4.0,Last Hope,Sidearm,14.0
NeutralDefault,4611686018430355830,Hunter,4.0,17.0,5.0,3.0,0.6666666666666666,20.0,4.0,3.4,3.7,0.0,4.0,Last Hope,Sidearm,13.0
NeutralDefault,4611686018430355830,Hunter,4.0,12.0,9.0,6.0,0.4,18.0,2.0,1.3333333333333333,1.6666666666666667,0.0,4.0,Last Hope,Sidearm,8.0
NeutralDefault,4611686018430355830,Hunter,1.0,11.0,14.0,7.0,0.06666666666666667,18.0,1.2857142857142858,0.7857142857142857,1.0357142857142858,1.0,1.0,MIDA Multi-Tool,Scout Rifle,4.0
NeutralDefault,4611686018430355830,Hunter,0.0,8.0,23.0,0.0,0.0,8.0,0.34782608695652173,0.34782608695652173,0.34782608695652173,1.0,0.0,MIDA Multi-Tool,Scout Rifle,3.0
NeutralDefault,4611686018430355830,Titan,4.0,13.0,4.0,3.0,0.8,16.0,4.0,3.25,3.625,0.0,4.0,Last Hope,Sidearm,8.0
NeutralDefault,4611686018430355830,Titan,6.0,6.0,3.0,0.0,1.5,6.0,2.0,2.0,2.0,0.0,6.0,Last Hope,Sidearm,4.0
NeutralDefault,4611686018430355830,Titan,1.0,8.0,15.0,3.0,0.0625,11.0,0.7333333333333333,0.5333333333333333,0.6333333333333333,1.0,1.0,MIDA Mini-Tool,Submachine Gun,4.0
NeutralDefault,4611686018430355830,Titan,2.0,18.0,17.0,2.0,0.1111111111111111,20.0,1.1764705882352942,1.0588235294117647,1.1176470588235294,1.0,2.0,MIDA Multi-Tool,Scout Rifle,5.0
